building_id,meter,meter_reading,site_id,square_feet,year_built,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed,month,day,hour,weekday,is_weekend,building_age,log_square_feet,log_meter_reading,primary_use_Entertainment/public assembly,primary_use_Food sales and service,primary_use_Healthcare,primary_use_Lodging/residential,primary_use_Manufacturing/industrial,primary_use_Office,primary_use_Other,primary_use_Parking,primary_use_Public services,primary_use_Religious worship,primary_use_Retail,primary_use_Services,primary_use_Technology/science,primary_use_Utility,primary_use_Warehouse/storage
832,0,78.75,8,26507,1970.0,25.6,0.0,23.3,13.0,1016.1,70.0,3.6,6,19,13,6,1,55.0,10.185201853208117,4.378896741664954,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1168,1,2479.41,13,577101,1970.0,25.0,4.0,17.2,0.0,1014.8,140.0,2.6,7,31,1,6,1,55.0,13.265774306296937,7.816179148075401,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1254,0,77.0,14,24979,1970.0,26.7,0.0,15.0,0.0,1013.2,170.0,1.5,10,17,17,0,0,55.0,10.125830783679568,4.356708826689592,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1038,0,74.205,12,9838,1970.0,15.3,2.0,13.8,0.0,1011.0,30.0,3.0,9,14,19,2,0,55.0,9.194109358865765,4.320217718107177,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1322,1,100.082,14,166489,1970.0,7.8,0.0,-5.0,0.0,1015.8,340.0,3.6,4,24,8,6,1,55.0,12.0226905265389,4.615932068632122,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
287,3,0.0,2,33713,1956.0,29.4,4.0,8.9,0.0,1015.0,290.0,3.1,11,7,23,0,0,69.0,10.425668460340251,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
46,0,15.5555,0,9045,2016.0,23.3,0.0,21.1,0.0,1018.0,40.0,6.7,10,16,11,6,1,9.0,9.11007795003779,2.806718372898912,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
234,1,447.625,2,179167,1971.0,19.4,4.0,-3.3,0.0,1014.1,290.0,3.1,1,30,2,5,1,54.0,12.09607919214862,6.106187349467771,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1274,1,648.0,14,17077,1970.0,26.1,0.0,13.9,0.0,1017.6,170.0,5.1,6,27,15,0,0,55.0,9.745546364467552,6.47543271670409,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
180,0,30.41,2,24586,1970.0,12.8,4.0,-3.3,0.0,1011.7,0.0,0.0,12,6,5,1,0,55.0,10.109973126954197,3.447126313550555,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
922,0,177.0,9,147205,1970.0,25.0,0.0,22.8,0.0,1013.3,210.0,1.5,8,5,11,4,0,55.0,11.899588245315776,5.181783550292085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29,1,3250.2,0,113866,2006.0,24.4,0.0,20.0,-1.0,1016.4,90.0,1.5,8,13,23,5,1,19.0,11.642786379624626,8.086779437944108,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
806,0,7.0,8,28693,1970.0,15.6,0.0,-1.7,0.0,1021.7,170.0,3.1,1,18,20,0,0,55.0,10.264443320658335,2.079441541679836,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1269,3,296.66,14,56388,1970.0,16.7,0.0,13.9,-1.0,1005.1,150.0,2.1,4,26,23,1,0,55.0,10.940029383003267,5.695951895541013,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
479,0,131.38,3,43955,1978.0,32.2,4.0,20.0,0.0,1014.6,340.0,3.6,7,15,17,4,0,47.0,10.690944412566814,4.885676574690777,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
269,0,92.93,2,809530,1958.0,11.7,0.0,5.0,0.0,1022.5,220.0,2.6,12,9,6,4,0,67.0,13.60421034661056,4.542549824006424,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
193,0,22.29,2,6203,1999.0,33.9,4.0,12.8,0.0,1006.9,290.0,1.5,7,26,10,1,0,26.0,8.73294952429643,3.148024083896249,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
447,0,37.43,3,21472,2011.0,12.8,0.0,11.7,0.0,1010.5,0.0,0.0,3,17,5,3,0,14.0,9.974551610967133,3.648838404576753,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
545,0,111.38,3,21903,1931.0,2.8,0.0,-9.4,0.0,1015.2,300.0,6.2,11,21,13,0,0,94.0,9.99442454752823,4.721885985684052,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1254,1,504.512,14,24979,1970.0,20.0,0.0,18.3,8.0,1010.5,350.0,2.6,6,29,5,2,0,55.0,10.125830783679568,6.225571777051167,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1408,1,61.2286,15,28760,2007.0,18.3,0.0,15.6,0.0,1010.2,170.0,4.6,10,18,8,1,0,18.0,10.266775581745106,4.13081470114021,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
522,0,15.18,3,8000,1970.0,21.7,8.0,13.3,-1.0,1013.5,290.0,3.6,5,23,18,0,0,55.0,8.987321812850125,2.7837759116303458,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
219,1,318.838,2,96124,1959.0,14.4,8.0,12.2,0.0,1011.1,90.0,2.6,12,16,12,4,0,66.0,11.473404706807946,5.767814617605976,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
179,3,8.7921,2,24867,2012.0,40.0,0.0,8.3,0.0,1009.0,170.0,2.1,7,5,20,1,0,13.0,10.121337115389228,2.2815759381361245,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1269,0,79.8596,14,56388,1970.0,12.2,0.0,5.6,3.0,995.4,280.0,9.8,1,10,23,6,1,55.0,10.940029383003267,4.392714317378722,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
775,0,159.2,6,104355,1970.0,2.2,4.0,-2.8,0.0,1021.3,0.0,0.0,3,5,7,5,1,55.0,11.555563409654464,5.076423034634259,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
184,1,85.0726,2,34171,1970.0,29.4,2.0,1.1,0.0,1008.1,300.0,2.1,5,27,19,4,0,55.0,10.439161874271509,4.4551911261753885,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
226,0,58.2,2,74180,1930.0,20.6,0.0,-1.1,0.0,1009.9,130.0,2.1,3,28,8,0,0,95.0,11.214263331675284,4.0809215418899605,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1413,0,60.25,15,65999,1975.0,16.7,0.0,16.1,8.0,1012.9,340.0,3.6,7,10,13,6,1,50.0,11.097410021008562,4.114963849424837,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
952,1,574.899,9,218024,1970.0,22.8,0.0,22.2,0.0,1015.0,0.0,0.0,9,5,9,0,0,55.0,12.292365014095186,6.355932298098548,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
595,0,172.25799999999998,4,270413,1971.0,22.8,2.0,14.4,0.0,1014.7,270.0,5.7,8,30,22,1,0,54.0,12.507709396958589,5.154781813050108,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
353,0,90.19,3,99700,1955.0,2.8,8.0,-3.3,0.0,1006.1,0.0,0.0,1,29,3,4,0,70.0,11.5099309859899,4.512945241945574,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
309,0,4.48,3,2067,1970.0,1.7,2.0,-10.0,0.0,1028.5,360.0,9.8,4,5,14,1,0,55.0,7.63433723562832,1.7011051009599245,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
335,0,739.13,3,229000,2010.0,15.6,0.0,11.1,0.0,1024.2,190.0,5.1,10,27,16,3,0,15.0,12.34148164933907,6.606825846444727,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
691,0,1.6,5,42647,1976.0,1.0,0.0,-1.0,0.0,1016.1,320.0,3.6,3,5,23,5,1,49.0,10.660735658502595,0.9555114450274363,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1232,1,3542.85,14,181328,1970.0,25.6,2.0,12.8,0.0,1011.6,230.0,3.6,6,21,4,1,0,55.0,12.108068339825609,8.172968985772808,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1093,1,0.0,13,47578,1970.0,11.7,0.0,8.3,0.0,1019.8,120.0,5.7,4,20,9,2,0,55.0,10.770146766401952,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
314,0,0.28,3,225000,1970.0,22.2,8.0,19.4,-1.0,1007.9,20.0,3.6,6,16,12,3,0,55.0,12.323860125621126,0.2468600779315258,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
765,0,164.983,6,58562,1970.0,4.4,0.0,-0.6,0.0,1020.8,130.0,1.5,12,13,9,1,0,55.0,10.977858376831204,5.111885373473764,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
96,0,483.594,0,200933,2006.0,14.4,2.0,10.6,0.0,1024.3,360.0,3.1,12,23,12,4,0,19.0,12.210731774910895,6.183311426960336,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1062,0,26.54,12,65843,1970.0,17.6,6.0,8.0,0.0,1013.8,140.0,6.0,8,25,18,3,0,55.0,11.095043586846977,3.315639493300509,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
957,1,0.0,9,111195,1970.0,25.0,0.0,23.3,0.0,1015.4,170.0,3.1,7,2,12,5,1,55.0,11.619049688928618,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
907,0,97.0,9,44564,1970.0,27.2,0.0,23.3,0.0,1015.0,170.0,3.1,7,15,8,4,0,55.0,10.704704076564818,4.584967478670572,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1247,0,198.0,14,69876,1970.0,23.9,0.0,20.6,0.0,1015.7,300.0,1.5,8,18,15,3,0,55.0,11.154491832588034,5.293304824724492,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1233,3,0.0,14,43143,1970.0,5.6,0.0,-4.4,0.0,1002.2,280.0,10.3,11,20,18,6,1,55.0,10.672298637017064,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1144,0,438.147,13,152312,1970.0,16.1,2.0,7.2,0.0,1025.3,360.0,2.6,11,3,18,3,0,55.0,11.933692893086835,6.084834208960992,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1174,0,36.75,13,27648,1970.0,22.8,2.0,18.9,0.0,1006.1,230.0,5.7,7,13,12,2,0,55.0,10.22734483993118,3.6309854756950335,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
768,0,513.85,6,75929,1970.0,8.9,0.0,-0.6,0.0,1019.3,340.0,3.6,3,29,12,1,0,55.0,11.23756714220728,6.24387559610276,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
270,0,27.44,2,29778,1970.0,17.8,4.0,-10.0,0.0,1019.1,320.0,1.5,2,24,7,2,0,55.0,10.30155872609058,3.34779660493504,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1279,0,95.6171,14,64743,1970.0,6.7,0.0,1.7,0.0,1030.9,330.0,2.1,4,17,12,6,1,55.0,11.078196311175535,4.570755744186063,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
102,0,183.377,0,15876,1983.0,29.4,8.0,23.9,0.0,1013.1,190.0,3.6,8,31,18,2,0,42.0,9.672626800077513,5.216982574492878,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
541,0,4.4,3,2582,1970.0,26.7,0.0,18.9,0.0,1012.1,170.0,3.6,6,15,20,2,0,55.0,7.85670679309584,1.6863989535702288,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1255,3,237.226,14,23702,1970.0,21.1,0.0,3.9,0.0,1019.6,0.0,0.0,9,25,22,6,1,55.0,10.073356901390843,5.473219802937688,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
238,0,122.15,2,45017,1970.0,39.4,2.0,5.6,0.0,1005.8,170.0,2.6,8,30,1,1,0,55.0,10.714817688773785,4.813403124566547,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1044,0,124.543,12,150673,1970.0,13.1,7.0,10.7,0.0,1016.8,210.0,9.0,1,24,8,6,1,55.0,11.92287384152816,4.8326483293698335,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
612,0,82.208,4,77055,1917.0,18.3,0.0,12.8,0.0,1016.8,170.0,1.5,8,27,18,5,1,108.0,11.25228770922844,4.421343497050832,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
991,1,20.1164,9,57811,1970.0,11.7,0.0,0.6,0.0,1009.4,80.0,1.5,1,16,4,5,1,55.0,10.964951645568732,3.050049989763579,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
913,1,524.749,9,503634,1970.0,19.4,0.0,16.7,0.0,1018.9,340.0,2.6,9,27,7,1,0,55.0,13.129607078340204,6.264823912536302,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
651,0,40.8,4,306140,2007.0,16.1,2.0,13.3,0.0,1015.8,300.0,6.2,8,12,3,4,0,18.0,12.631801059119752,3.7328963395307104,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1178,0,137.813,13,133072,1970.0,0.6,0.0,-5.0,0.0,1011.0,180.0,5.7,12,21,14,2,0,55.0,11.798653128809102,4.933127703629249,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
901,0,152.0,9,107730,1970.0,25.0,0.0,21.1,0.0,1012.6,0.0,0.0,6,8,5,2,0,55.0,11.58739265831058,5.030437921392435,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
238,1,159.032,2,45017,1970.0,23.9,4.0,9.4,0.0,1014.7,120.0,7.2,9,27,15,1,0,55.0,10.714817688773785,5.0753737952364935,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1277,0,114.466,14,45240,1970.0,-4.4,0.0,-17.8,0.0,1014.5,290.0,6.2,2,11,19,3,0,55.0,10.719759034318209,4.748976114331447,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
227,0,8.98,2,17132,1918.0,8.3,0.0,-2.8,0.0,1015.5,100.0,3.1,12,1,16,3,0,107.0,9.748761707332973,2.300583090323373,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
800,0,174.06,7,64583,1955.0,25.9,0.0,15.0,0.0,1019.2,200.0,6.2,8,24,16,2,0,70.0,11.075721981074851,5.165128772304292,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
359,0,18.8,3,4925,1970.0,27.2,2.0,12.2,0.0,1023.7,40.0,3.1,9,12,17,0,0,55.0,8.502282578680484,2.9856819377004897,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
759,0,19.8333,6,48519,1970.0,20.6,0.0,16.1,0.0,1017.9,0.0,0.0,5,30,2,0,0,55.0,10.789731363057989,3.036552668072966,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
725,0,17.2,5,13789,1919.0,0.0,0.0,0.0,0.0,1016.1,40.0,1.0,12,1,8,3,0,106.0,9.531698970787348,2.9014215940827497,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
545,0,91.67,3,21903,1931.0,13.9,2.0,7.2,0.0,1022.8,350.0,6.2,11,4,13,4,0,94.0,9.99442454752823,4.5290447955986,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1272,1,0.0,14,247471,1970.0,-1.7,0.0,-6.1,0.0,1018.1,0.0,0.0,12,29,6,3,0,55.0,12.419052723277922,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
117,3,0.0,1,15489,2004.0,13.0,0.0,5.5,0.0,1026.6,340.0,3.1,10,10,11,0,0,21.0,9.647949933410914,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
946,1,358.61300000000006,9,177216,1970.0,15.0,0.0,10.0,0.0,1018.6,0.0,0.0,5,4,6,2,0,55.0,12.08513024934606,5.885028453223223,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
166,1,1356.31,2,553210,2009.0,29.4,8.0,13.9,0.0,1013.2,110.0,2.6,9,29,6,3,0,16.0,13.223494762884522,7.213260078844745,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
497,0,16.81,3,7732,1970.0,30.0,0.0,18.9,0.0,1021.7,60.0,1.5,7,19,16,1,0,55.0,8.953252164609035,2.87976009730157,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
822,0,1.9167,8,366,1970.0,25.0,2.0,14.4,0.0,1022.4,100.0,4.1,11,23,16,2,0,55.0,5.905361848054571,1.0704528402075364,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
807,0,4.625,8,3000,1970.0,27.8,0.0,23.9,0.0,1014.7,180.0,3.1,6,29,23,2,0,55.0,8.006700845440367,1.727220948090484,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
907,2,27.45,9,44564,1970.0,20.0,0.0,19.4,-1.0,1013.5,170.0,2.1,4,20,10,2,0,55.0,10.704704076564818,3.34814816057234,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
967,0,156.0,9,119262,1970.0,30.0,0.0,17.8,0.0,1014.0,90.0,1.5,9,22,1,3,0,55.0,11.689086417483972,5.056245805348308,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1368,1,14.0725,15,199037,1949.0,12.2,0.0,11.1,-1.0,1017.1,210.0,4.1,10,13,15,3,0,76.0,12.201251040250956,2.712871891381424,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
222,1,44.7343,2,11935,1939.0,19.4,2.0,0.0,0.0,1011.3,110.0,4.1,10,15,14,5,1,86.0,9.387314322443542,3.8228485634265295,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
519,0,855.24,3,461647,1976.0,11.7,8.0,10.6,-1.0,1006.3,230.0,2.1,5,7,3,5,1,49.0,13.042557974905025,6.75255071067612,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
787,1,175.445,6,278795,1970.0,26.1,0.0,16.1,0.0,1018.6,10.0,2.6,7,2,15,5,1,55.0,12.538235610563287,5.1730092130805145,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
173,1,354.85,2,90903,1970.0,33.9,0.0,10.0,0.0,1007.1,270.0,1.5,7,15,10,4,0,55.0,11.417559283597845,5.87450929374528,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1224,0,36.0,14,23481,1970.0,-1.1,0.0,-8.9,0.0,1018.2,280.0,1.5,1,21,3,3,0,55.0,10.063989449190156,3.610917912644224,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
629,0,6.45,4,40835,1931.0,21.7,0.0,12.2,0.0,1012.8,300.0,5.1,6,4,19,5,1,94.0,10.617319324288903,2.0082140323914683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
267,1,0.0,2,72193,2013.0,8.9,2.0,-2.8,0.0,1015.4,290.0,5.1,2,2,6,1,0,12.0,11.18711221893464,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
226,3,5.8614,2,74180,1930.0,37.8,4.0,13.3,0.0,1007.4,260.0,3.6,8,20,21,5,1,95.0,11.214263331675284,1.9259115025486235,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
307,0,12.14,3,10873,1970.0,22.2,6.0,12.2,0.0,1026.9,200.0,4.1,6,19,3,6,1,55.0,9.294129897705869,2.575661013056465,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1219,2,119.141,13,91316,1970.0,0.6,0.0,-3.9,0.0,1019.6,160.0,2.1,2,23,5,1,0,55.0,11.42209224859294,4.788666053009814,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1223,1,896.765,14,52141,1970.0,27.8,0.0,13.9,0.0,1019.9,20.0,2.1,7,20,23,2,0,55.0,10.86172604501804,6.799908341404369,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
190,3,55.6835,2,137040,1957.0,16.1,4.0,-2.8,0.0,1021.7,40.0,3.1,12,27,0,1,0,68.0,11.8280354301109,4.037483163092445,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
514,0,28.26,3,12750,1970.0,28.3,4.0,21.1,0.0,1010.4,320.0,4.1,7,8,13,4,0,55.0,9.453364978883542,3.3762213955919784,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1210,1,71.638,13,92500,1970.0,17.8,6.0,2.2,-1.0,1017.0,220.0,2.6,5,5,18,3,0,55.0,11.434974734252892,4.285488200874349,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
765,2,755.288,6,58562,1970.0,23.9,0.0,11.7,0.0,1016.9,170.0,1.5,5,25,1,2,0,55.0,10.977858376831204,6.628422256016551,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
